鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
龜山區,房地(土地+建物)+車位,中興路31~60號,20.75,都市：其他:第一種住宅區,,,1091230,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980924,142.07,3,2,2,有,有,7000000,49271,坡道平面,0.0,0,,RPPNMLNLJHGGFHH97DA,70.37,2.43,10.46,有,
龜山區,房地(土地+建物)+車位,文化二路31~60號,33.31,都市：其他:中心商業區,,,1091027,土地1建物1車位4,三層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970714,420.37,5,1,1,有,有,35000000,83260,坡道機械,0.0,0,,RPTSMLTKJHGGFHH76DA,169.62,13.97,2.18,有,0087
龜山區,土地,大嶺段1~30地號,232.01,都市：其他:第一種住宅區,,,1090613,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22457600,96796,,0.0,0,,RPPOMLQLJIPFFHH66DA,0.0,0.0,0.0,無,
龜山區,房地(土地+建物),光路211~240號,18.08,都市：其他:第二種住宅區,,,1091225,土地2建物1車位0,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981005,126.29,3,2,2,有,有,6600000,52261,,0.0,0,,RPRNMLKMKIPFFHH98DA,74.91,2.52,13.22,有,
龜山區,房地(土地+建物),光路千禧新城31~60號,30.12,都市：其他:第二種住宅區,,,1091216,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920821,165.64,3,2,2,有,有,7600000,45883,,0.0,0,陽台外推;,RPPOMLLKJHGGFHH77DA,101.84,0.0,13.57,有,0088
平鎮區,房地(土地+建物),榮興街61~90號,174.34,都市：其他:住宅區,,,1091227,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0760323,141.28,3,2,2,有,無,18050000,127760,,0.0,0,三樓增建其他增建;,RPSOMLLJKHGGFGH97DA,118.54,16.1,6.64,無,
平鎮區,土地,六和段721~750地號,61.58,,特定農業區,農牧用地,1100123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,342827,5567,,0.0,0,,RPSOMLSLJHGGFGH78DA,0.0,0.0,0.0,無,0089
平鎮區,房地(土地+建物)+車位,復旦路31~60號,28.59,都市：其他:住宅區,,,1091208,土地2建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070319,164.04,2,2,1,有,有,9250000,65717,坡道平面,46.11,1500000,,RPSNMLTLJHGGFGH78DA,60.78,1.5,14.85,有,
平鎮區,房地(土地+建物),民族路二段211~240號,12.42,都市：其他:住宅區,,,1100103,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930205,119.35,3,2,2,有,有,7100000,59489,,0.0,0,,RPWNMLSLJHGGFGH09DA,78.44,2.36,8.33,有,0090
平鎮區,房地(土地+建物),吉祥街48巷1~30號,76.68,都市：其他:住宅區,,,1091225,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0711113,107.39,3,2,2,有,無,7600000,70770,,0.0,0,,RPPOMLRLJHGGFGH38DA,91.4,12.49,3.5,無,
平鎮區,房地(土地+建物),中豐路南勢二段262巷16弄1~30號,16.17,都市：其他:住宅區,,,1091222,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,78.6,2,2,1,有,無,2350000,29898,,0.0,0,,RPUOMLRLJHGGFGH88DA,69.54,0.0,9.06,無,0091
平鎮區,房地(土地+建物)+車位,榮興街145巷1~30號,22.45,都市：其他:住宅區,,,1100120,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861027,130.07,3,2,2,有,有,4800000,36903,坡道平面,0.0,0,,RPPOMLKLJHGGFGH67DA,68.58,0.0,9.82,有,
平鎮區,房地(土地+建物),陸橋南路19巷1~30號,414.33,,鄉村區,乙種建築用地,1100104,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940801,359.12,5,4,2,有,無,19500000,54299,,0.0,0,,RPUPMLPJJHGGFGH58DA,342.97,1.6,14.55,無,
平鎮區,土地,福林段1381~1410地號,187.38,,特定農業區,交通用地,1100115,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4050000,21614,,0.0,0,,RPQOMLSKJHGGFGH48DA,0.0,0.0,0.0,無,
平鎮區,房地(土地+建物),延平路三段440巷53弄1~30號,30.1,都市：其他:農業區,,,1091118,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811214,107.99000000000001,3,2,1,有,有,3500000,32410,,0.0,0,,RPPOMLSJJHGGFGH28DA,76.19,0.6,9.05,有,0092
平鎮區,房地(土地+建物),中豐路南勢二段75巷5弄1~30號,114.37,都市：其他:住宅區,,,1100108,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090217,312.8,0,0,0,無,無,22000000,70332,,0.0,0,土地售價1320萬元；建物售價880萬元。陽台外推;,RPRPMLSJJHGGFGH58DA,284.36,0.0,28.44,無,
平鎮區,房地(土地+建物)+車位,上海路151~180號,19.04,都市：其他:商業區,,,1091227,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951213,154.57999999999998,3,1,2,有,有,6680000,43214,坡道平面,0.0,0,,RPTOMLNKJHGGFGH28DA,75.14,2.52,6.72,有,0093
平鎮區,房地(土地+建物),南平路二段32巷1~30號,44.91,都市：其他:農業區,,,1091117,土地1建物1車位0,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040610,122.59,3,2,2,有,有,4760000,38829,,0.0,0,,RPPOMLSJKIPFFGH66DA,75.08,4.78,9.04,有,0094
平鎮區,房地(土地+建物),金陵路211~240號,97.56,都市：其他:住宅區,,,1091216,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0770719,164.21,4,2,3,有,無,23500000,143109,,0.0,0,2、3樓天井填平頂樓加蓋;,RPOOMLPLKIPFFGH09DA,164.21,0.0,0.0,無,
八德區,房地(土地+建物)+車位,國豐六街1~30號,20.5,都市：其他:第二種住宅區,,,1091114,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040720,127.13,2,2,1,有,有,8200000,64501,坡道平面,0.0,0,,RPPNMLNLJHGGFFH77DA,62.17,2.68,4.37,有,0095
八德區,房地(土地+建物)+車位,介壽路一段16巷31~60號,26.35,都市：其他:住宅區,,,1091229,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860308,168.44,3,2,2,有,有,8000000,47495,坡道平面,0.0,0,,RPOOMLRLJHGGFFH18DA,88.04,0.0,15.59,有,
八德區,房地(土地+建物),桃德路193巷1~30號,66.11,都市：其他:乙種工業區,,,1100101,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0810106,189.98,4,2,3,有,無,10000000,52637,,0.0,0,,RPROMLRLJHGGFFH48DA,173.94,9.73,6.31,無,
八德區,房地(土地+建物),高城七街15巷1~30號,18.13,都市：其他:第二種住宅區,,,1091220,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730614,65.67,3,2,1,有,無,2180000,33196,,0.0,0,,RPROMLSLJHGGFFH58DA,56.25,0.0,9.42,無,
八德區,房地(土地+建物),永安街25巷1~30號,35.65,都市：其他:住宅區,,,1091231,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671021,74.35,3,2,1,有,無,4500000,60525,,0.0,0,,RPQPMLQLJHGGFFH38DA,74.35,0.0,0.0,無,0096
八德區,房地(土地+建物)+車位,建德路361~390號,58.9,都市：其他:第二種住宅區,,,1091118,土地1建物1車位1,六層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070122,267.67,2,2,3,有,有,20180000,83150,坡道平面,40.01,1250000,,RPOOMLQLJHGGFFH08DA,131.62,0.0,15.99,有,
八德區,土地,竹園段61~90地號,2633.78,,特定農業區,農牧用地,1091230,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27880000,10586,,0.0,0,,RPTOMLQLJHGGFFH58DA,0.0,0.0,0.0,無,0097
八德區,土地,中華段1021~1050地號,194.51,,一般農業區,甲種建築用地,1100118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12950000,66578,,0.0,0,,RPWOMLQLJHGGFFH88DA,0.0,0.0,0.0,無,
八德區,房地(土地+建物),介壽路二段391~420號,54.35,,鄉村區,乙種建築用地,1091125,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0671125,100.0,4,1,3,有,無,3700000,37000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;頂樓加蓋;,RPPNMLKMJHGGFFH57DA,100.0,0.0,0.0,無,
八德區,土地,榮興段931~960地號,16.19,,特定農業區,水利用地,1091210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,73500,4540,,0.0,0,,RPQPMLTKJHGGFFH58DA,0.0,0.0,0.0,無,0051
八德區,土地,榮興段931~960地號,6.41,,特定農業區,水利用地,1091210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28950,4516,,0.0,0,,RPRPMLTKJHGGFFH68DA,0.0,0.0,0.0,無,0051
八德區,土地,榮興段931~960地號,6.41,,特定農業區,水利用地,1091210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29100,4540,,0.0,0,,RPSPMLTKJHGGFFH78DA,0.0,0.0,0.0,無,0051
八德區,土地,榮興段931~960地號,5.61,,特定農業區,水利用地,1091210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25431,4533,,0.0,0,,RPTPMLTKJHGGFFH88DA,0.0,0.0,0.0,無,0051
八德區,土地,大安段391~420地號,1812.68,,一般農業區,農牧用地,1091217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000000,16550,,0.0,0,未登記建物;,RPPNMLPKJHGGFFH87DA,0.0,0.0,0.0,無,
八德區,房地(土地+建物),自強街23巷1~30號,74.08,都市：其他:住宅區,,,1091225,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630717,106.48,3,2,2,有,無,8000000,75131,,0.0,0,其他增建;,RPUNMLTKJHGGFFH78DA,106.48,0.0,0.0,無,
八德區,房地(土地+建物)+車位,和義街31~60號,38.52,都市：其他:住宅區,,,1091201,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000125,199.26999999999998,4,2,1,有,有,12000000,60220,坡道平面,0.0,0,陽台外推;,RPQNMLRLKIPFFFH66DA,102.42,8.1,10.55,有,0102
大園區,土地,艋舺段31~60地號,3589.09,,一般農業區,農牧用地,1100106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21394600,5961,,0.0,0,,RPQNMLTLJHGGFEH38DA,0.0,0.0,0.0,無,
蘆竹區,土地,中興段1231~1260地號,2450.0,,一般農業區,農牧用地,1091202,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38538500,15730,,0.0,0,,RPSNMLTLJHGGFEH58DA,0.0,0.0,0.0,無,
蘆竹區,房地(土地+建物)+車位,仁愛路三段260巷31~60號,28.85,都市：其他:住宅區,,,1091202,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950412,167.48000000000002,4,2,2,有,有,12100000,72243,坡道平面,0.0,0,,RPTNMLTLJHGGFEH68DA,88.2,2.21,8.95,有,
蘆竹區,車位,大福路121~150號,0.04,都市：其他:住宅區,,,1091214,土地1建物1車位1,一層,十七層,其他,住家用,鋼筋混凝土造,1050112,33.89,0,0,0,有,有,1250000,,坡道平面,33.89,1250000,僅車位交易;,RPSOMLTLJHGGFEH68DA,0.0,0.0,0.0,有,0103
蘆竹區,房地(土地+建物),立德街1巷10弄1~30號,108.44,都市：其他:住宅區,,,1091203,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760204,121.8,3,2,2,有,無,14300000,117406,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;未登記建物;,RPPNMLLJKHGGFEH37DA,121.8,0.0,0.0,無,
蘆竹區,土地,南華段151~180地號,5.31,都市：其他:住宅區,,,1100106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,674300,126987,,0.0,0,,RPQQMLQLJHGGFEH38DA,0.0,0.0,0.0,無,0104
蘆竹區,土地,南華段151~180地號,5.31,都市：其他:住宅區,,,1100106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,674300,126987,,0.0,0,,RPRQMLQLJHGGFEH48DA,0.0,0.0,0.0,無,0104
大園區,土地,舊厝段721~750地號,146.72,,特定農業區,甲種建築用地,1091217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1640210,11179,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTOMLLLJHGGFEH97DA,0.0,0.0,0.0,無,
大園區,房地(土地+建物)+車位,新園街1~30號,31.78,都市：其他:住宅區,,,1100106,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951114,173.87,3,2,2,有,有,7000000,40262,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPWOMLLLJHGGFEH28DA,93.87,4.24,8.93,有,
大園區,房地(土地+建物),學府路23巷1~30號,81.0,,鄉村區,乙種建築用地,1091224,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0700201,192.9,3,2,2,有,無,4500000,23328,,0.0,0,,RPOOMLMLJHGGFEH57DA,192.9,0.0,0.0,無,0106
蘆竹區,土地,新鼻段241~270地號,502.11,都市：其他:第三種住宅區。,,,1091202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58476000,116461,,0.0,0,,RPUQMLNKJHGGFEH38DA,0.0,0.0,0.0,無,0107
蘆竹區,土地,新鼻段241~270地號,503.01,都市：其他:第三種住宅區。,,,1091116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,55082000,109505,,0.0,0,,RPWQMLNKJHGGFEH58DA,0.0,0.0,0.0,無,
蘆竹區,土地,新鼻段241~270地號,602.39,都市：其他:第三種住宅區。,,,1091105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,66875800,111017,,0.0,0,,RPURMLNKJHGGFEH48DA,0.0,0.0,0.0,無,
蘆竹區,房地(土地+建物)+車位,安中街20巷1~30號,254.74,都市：其他:乙種工業區,,,1091203,土地1建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050525,832.22,0,0,0,無,有,43660000,52937,坡道平面,49.02,2200000,預售屋、或土地及建物分次登記案件;,RPUOMLRJKIPFFEH86DA,716.46,0.0,0.0,有,
蘆竹區,房地(土地+建物)+車位,經國路871~900號,110.87,都市：其他:工業區,,,1091210,土地1建物3車位8,十二層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011112,1240.48,0,0,0,無,有,87150000,75641,坡道平面,289.28,15200000,,RPUPMLTJKIPFFEH17DA,601.55,0.0,0.0,有,0108
蘆竹區,房地(土地+建物)+車位,安中街28巷1~30號,264.93,都市：其他:乙種工業區,,,1091124,土地1建物1車位6,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050525,930.27,0,0,0,無,有,47570000,53076,坡道平面,147.06,6000000,預售屋、或土地及建物分次登記案件;,RPTPMLMLKIPFFEH56DA,716.46,0.0,0.0,有,
大園區,房地(土地+建物)+車位,高鐵南路一段91~120號,34.35,都市：其他:住宅區,,,1080225,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090602,188.36,3,2,2,有,無,14560000,94012,坡道平面,46.25,1200000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,RPQOMLSKJHGGFEH28DA,79.51,5.62,7.21,有,
大園區,房地(土地+建物)+車位,高鐵南路一段91~120號,23.1,都市：其他:住宅區,,,1080225,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090602,143.15,2,2,1,有,無,10470000,95666,坡道平面,46.25,1200000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,SPQOMLSKJHGGFEH38DA,54.4,3.61,4.95,有,
大園區,房地(土地+建物)+車位,高鐵南路一段91~120號,34.32,都市：其他:住宅區,,,1080225,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090602,188.14,3,2,2,有,無,14470000,93523,坡道平面,46.25,1200000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,TPQOMLSKJHGGFEH48DA,79.49,5.62,7.11,有,
大園區,房地(土地+建物)+車位,高鐵南路一段91~120號,23.1,都市：其他:住宅區,,,1080225,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090602,143.11,2,2,1,有,無,10550000,96531,坡道平面,46.25,1200000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,UPQOMLSKJHGGFEH58DA,54.38,3.61,4.95,有,
大園區,房地(土地+建物)+車位,高鐵南路一段91~120號,56.82,都市：其他:住宅區,,,1080225,土地1建物1車位1,一層，見其他登記事項,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090602,257.77,1,1,1,有,無,42550000,195017,坡道平面,46.25,1300000,親友、員工、共有人或其他特殊關係間之交易;夾層;預售屋、或土地及建物分次登記案件;,VPQOMLSKJHGGFEH68DA,125.78,0.0,17.99,有,
大園區,房地(土地+建物)+車位,高鐵南路一段91~120號,34.35,都市：其他:住宅區,,,1080225,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090602,188.36,3,2,2,有,無,14330000,91690,坡道平面,46.25,1300000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,RPROMLSKJHGGFEH38DA,79.51,5.62,7.21,有,
大園區,房地(土地+建物)+車位,高鐵南路一段91~120號,23.1,都市：其他:住宅區,,,1080225,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090602,143.15,2,2,1,有,無,10240000,93292,坡道平面,46.25,1200000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,SPROMLSKJHGGFEH48DA,416.71,18.46,45.36,有,
大園區,房地(土地+建物)+車位,高鐵南路一段91~120號,34.32,都市：其他:住宅區,,,1080225,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090602,188.14,3,2,2,有,無,14140000,91197,坡道平面,46.25,1200000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,TPROMLSKJHGGFEH58DA,79.49,5.62,7.11,有,
大園區,房地(土地+建物)+車位,高鐵南路一段91~120號,23.1,都市：其他:住宅區,,,1080225,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090602,143.11,2,2,1,有,無,10330000,94260,坡道平面,46.25,1200000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,UPROMLSKJHGGFEH68DA,54.38,3.61,4.95,有,
大園區,房地(土地+建物)+車位,高鐵南路一段91~120號,67.14,都市：其他:住宅區,,,1080225,土地1建物1車位1,一層，見其他登記事項,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090602,296.40999999999997,1,1,1,有,無,49200000,191477,坡道平面,46.25,1300000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,VPROMLSKJHGGFEH78DA,148.93,0.0,21.14,有,
楊梅區,土地,啟明段721~750地號,3466.71,都市：其他:農業區,,,1091226,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52433500,15125,,0.0,0,,RPTNMLTLJHGGFDH58DA,0.0,0.0,0.0,無,
新屋區,土地,埔頂段埔頂小段2041~2070地號,332.0,,特定農業區,農牧用地,1091027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,6024,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;農作物;,RPUNMLTLJHGGFDH68DA,0.0,0.0,0.0,無,
楊梅區,土地,啟明段991~1020地號,1949.79,都市：其他:農業區,,,1091203,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26300000,13489,,0.0,0,,RPWOMLSLJHGGFDH88DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),梅獅路一段492巷31~60號,82.34,都市：其他:住宅區,,,1091224,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821002,151.7,4,2,3,有,無,7000000,46144,,0.0,0,,RPXOMLRLJHGGFDH88DA,134.63,5.46,11.61,無,
新屋區,房地(土地+建物),中興路301~330號,68.0,,一般農業區,甲種建築用地,1100105,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670623,133.5,5,2,3,有,無,5200000,38951,,0.0,0,,RPOPMLTLJHGGFDH28DA,133.5,0.0,0.0,無,0109
楊梅區,房地(土地+建物),甡甡路902巷121~150號,72.1,,山坡地保育區,丙種建築用地,1100119,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871009,104.36,3,2,2,有,無,2000000,19164,,0.0,0,,RPSOMLRLJHGGFDH38DA,78.99,0.0,10.02,無,0110
楊梅區,房地(土地+建物)+車位,梅獅路二段232巷1~30號,22.76,都市：其他:住宅區,,,1091121,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030105,164.78,3,2,2,有,有,6500000,39447,坡道平面,37.04,0,,RPPNMLSLJHGGFDH08DA,76.24,1.1,8.89,有,0111
新屋區,房地(土地+建物),大坡里6鄰三角堀1~30號,2490.0,,特定農業區,農牧用地,1091213,土地2建物1車位0,全,一層,透天厝,農舍,磚造,0901225,262.85,4,1,2,有,無,15700000,59730,,0.0,0,未登記建物;,RPQNMLSLJHGGFDH18DA,262.85,0.0,0.0,無,0112
楊梅區,房地(土地+建物),瑞坪路271巷60弄1~30號,217.09,都市：其他:道路用地,,,1091218,土地14建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060829,240.21,4,2,5,有,有,15000000,62445,,0.0,0,土地價款10500000元建物價款4500000元,RPVNMLSLJHGGFDH68DA,206.94,15.45,17.27,無,
楊梅區,房地(土地+建物)+車位,中山北路一段494巷61~90號,22.3,都市：其他:住宅區,,,1080723,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091218,156.73,3,2,2,有,有,6300000,39658,坡道平面,29.39,1250000,預售屋、或土地及建物分次登記案件;,RPUOMLQLJHGGFDH48DA,78.12,0.0,8.59,有,
新屋區,土地,埔頂段埔頂小段721~750地號,35.43,,特定農業區,農牧用地,1100120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,35281,,0.0,0,特殊交易情況、條件：本筆土地雖只有持分1/60，但因尚有多筆土地由義務人及呂姓宗親各自擁有持分，私下有各自協議使用分區，本筆標地則為義務人所使用。,RPQNMLLLJHGGFDH47DA,0.0,0.0,0.0,無,
楊梅區,土地,草湳坡段埔心小段1~30地號,64.0,都市：其他:鐵路用地,,,1091216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5200000,81250,,0.0,0,未登記建物;,RPXNMLPLJHGGFDH58DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物)+車位,四維二路31~60號,20.77,都市：其他:住宅區,,,1090222,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,130.78,3,2,1,有,有,5680000,42622,坡道平面,25.67,1200000,,RPTSMLQLJHGGFDH78DA,63.89,2.8,5.3,有,
楊梅區,房地(土地+建物)+車位,四維二路61~90號,18.57,都市：其他:住宅區,,,1081003,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,117.37,0,0,0,無,有,10860000,105889,坡道平面,25.67,1150000,,RPXSMLQLJHGGFDH56DA,55.26,0.0,7.42,有,
新屋區,土地,頭洲段31~60地號,75.94,,特定農業區,甲種建築用地,1091231,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1375000,18106,,0.0,0,,RPQTMLMLJHGGFDH18DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物)+車位,金山街275巷61~90號,16.32,都市：其他:住宅區,,,1080923,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091218,119.50999999999999,2,2,1,有,有,4790000,38941,坡道平面,27.32,1200000,預售屋、或土地及建物分次登記案件;,RPTUMLMLJHGGFDH58DA,56.53,0.0,6.27,有,
楊梅區,房地(土地+建物)+車位,金山街275巷61~90號,18.61,都市：其他:住宅區,,,1081112,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091218,135.14,2,2,1,有,有,5730000,42364,坡道平面,29.39,1250000,預售屋、或土地及建物分次登記案件;,RPUUMLMLJHGGFDH68DA,63.15,0.0,8.88,有,
楊梅區,房地(土地+建物)+車位,中山北路一段494巷61~90號,22.3,都市：其他:住宅區,,,1080813,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091218,156.73,3,2,2,有,有,6250000,38872,坡道平面,29.39,1300000,預售屋、或土地及建物分次登記案件;,RPVUMLMLJHGGFDH78DA,78.12,0.0,8.59,有,
楊梅區,房地(土地+建物)+車位,中山北路一段494巷31~60號,15.44,都市：其他:住宅區,,,1081001,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091218,116.69999999999999,2,2,1,有,有,4620000,39171,坡道平面,29.39,1200000,預售屋、或土地及建物分次登記案件;,RPXUMLMLJHGGFDH98DA,51.4,0.0,8.07,有,
楊梅區,房地(土地+建物)+車位,中山北路一段494巷61~90號,21.84,都市：其他:住宅區,,,1080423,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091218,153.76,3,2,2,有,有,6050000,38595,坡道平面,29.39,1250000,預售屋、或土地及建物分次登記案件;,RPQPMLMLJHGGFDH77DA,76.56,0.0,8.21,有,
